LOTE;UNIDAD;TIPO;ANHO;TRACC;COMB;KILOMETRAJE;ADJUDIC
61;LEASING;HATCHBACK;2016;4x2;B;99647;3300000
62;LEASING;HATCHBACK;2016;4x2;B;99747;3100000
63;LEASING;HATCHBACK;2016;4x2;B;100652;3100000
64;LEASING;HATCHBACK;2016;4x2;B;104647;3200000
65;LEASING;HATCHBACK;2016;4x2;B;105135;3100000
66;LEASING;HATCHBACK;2016;4x2;B;152147;3200000
67;PARTICULARES;HATCHBACK;2014;4x2;B;109109;4000000
68;PARTICULARES;HATCHBACK;2013;4x2;B;142642;2500000
1;PARTICULARES;STATION WAGON;2016;4x4;D;110319;22900000
2;PARTICULARES;STATION WAGON;2018;4x4;D;40376;14000000
3;PARTICULARES;STATION WAGON;2017;4x4;B;22781;11200000
4;PARTICULARES;STATION WAGON;2019;4x2;B;20908;10400000
5;PARTICULARES;STATION WAGON;2016;4x2;B;86928;9400000
6;PARTICULARES;STATION WAGON;2018;4x2;B;20540;10300000
7;PARTICULARES;STATION WAGON;2015;4x4;B;112790;8600000
8;AUTOMOTORAS;HATCHBACK;2017;4x2;B;19709;11200000
9;LEASING;STATION WAGON;2018;4x2;B;66706;7400000
10;LEASING;STATION WAGON;2018;4x2;B;63377;7400000
11;PARTICULARES;HATCHBACK;2017;4x4;B;26677;7200000
12;PARTICULARES;STATION WAGON;2015;4x2;B;53807;8000000
13;AUTOMOTORAS;STATION WAGON;2013;4x4;D;105640;8700000
14;LEASING;STATION WAGON;2016;4x2;B;94611;6800000
15;LEASING;HATCHBACK;2016;4x2;B;47941;8100000
16;PARTICULARES;HATCHBACK;2016;4x2;B;81337;7000000
17;PARTICULARES;HATCHBACK;2014;4x2;B;80898;6900000
18;PARTICULARES;STATION WAGON;2014;4x2;B;101317;6300000
20;LEASING;CAMIONETA;2018;4x4;D;37169;8400000
21;LEASING;CAMIONETA;2018;4x4;D;110018;7500000
22;LEASING;CAMIONETA;2018;4x2;B;83619;5400000
23;LEASING;CAMIONETA;2017;4x4;D;115548;7800000
24;LEASING;CAMIONETA;2017;4x4;D;92057;6800000
25;LEASING;CAMIONETA;2017;4x4;D;100768;7500000
26;LEASING;CAMIONETA;2017;4x4;D;137440;6800000
27;LEASING;CAMIONETA;2017;4x4;D;69851;7200000
28;LEASING;CAMIONETA;2016;4x4;D;114942;7100000
29;LEASING;CAMIONETA;2016;4x4;D;73304;7600000
30;LEASING;CAMIONETA;2016;4x4;D;126706;6900000
31;LEASING;CAMIONETA;2016;4x4;D;130670;6900000
32;LEASING;CAMIONETA;2016;4x4;D;86677;6600000
33;LEASING;CAMIONETA;2015;4x4;D;112319;5100000
34;LEASING;CAMIONETA;2015;4x2;D;191391;5400000
35;LEASING;CAMIONETA;2015;4x2;D;50306;5800000
36;LEASING;CAMIONETA;2015;4x2;D;89452;4900000
37;PARTICULARES;CAMIONETA;2015;4x2;D;91814;6000000
38;PARTICULARES;CAMIONETA;2014;4x4;D;121306;5000000
39;LEASING;FURGON;2018;4x2;D;10183;6300000
40;LEASING;FURGON;2018;4x2;D;15692;6300000
41;LEASING;FURGON;2018;4x2;D;21742;6100000
42;LEASING;FURGON;2017;4x2;D;77920;7000000
43;LEASING;FURGON;2017;4x2;D;97759;4500000
44;LEASING;FURGON;2017;4x2;D;112331;4300000
45;LEASING;FURGON;2016;4x2;D;79107;3900000
46;LEASING;FURGON;2016;4x2;D;117136;3900000
47;LEASING;FURGON;2016;4x2;D;117667;3600000
48;AUTOMOTORAS;CAMIONETA;2011;4x2;D;108286;4100000
49;PARTICULARES;HATCHBACK;2019;4x2;B;37216;5900000
50;LEASING;HATCHBACK;2019;4x2;B;58607;5800000
51;LEASING;HATCHBACK;2019;4x2;B;55194;5800000
52;PARTICULARES;STATION WAGON;2018;4x2;B;39127;4500000
53;PARTICULARES;HATCHBACK;2018;4x2;B;41906;5300000
54;PARTICULARES;HATCHBACK;2018;4x2;B;37278;4500000
55;PARTICULARES;HATCHBACK;2017;4x2;B;60648;5600000
56;PARTICULARES;HATCHBACK;2017;4x2;D;77089;5800000
57;PARTICULARES;HATCHBACK;2017;4x2;B;57307;5500000
58;LEASING;FURGON;2016;4x2;D;87887;5900000
59;LEASING;FURGON;2016;4x2;D;63493;6000000
60;AUTOMOTORAS;STATION WAGON;2017;4x4;B;33;5600000
61;PARTICULARES;SEDAN;2017;4x2;B;22022;4000000
62;PARTICULARES;HATCHBACK;2016;4x2;B;92669;4600000
63;LEASING;HATCHBACK;2016;4x2;B;94767;3400000
64;LEASING;HATCHBACK;2016;4x2;B;93334;3400000
65;LEASING;HATCHBACK;2016;4x2;B;101216;3100000
66;LEASING;HATCHBACK;2016;4x2;B;110156;3100000
67;LEASING;HATCHBACK;2016;4x2;B;149394;3200000
68;PARTICULARES;SEDAN;2016;4x2;B;62340;3200000
69;PARTICULARES;HATCHBACK;2015;4x2;B;33949;5600000
70;PARTICULARES;SEDAN;2014;4x2;B;116658;3800000
71;PARTICULARES;HATCHBACK;2015;4x2;B;45060;3300000
72;AUTOMOTORAS;STATION WAGON;2012;4x4;B;90259;4900000
73;AUTOMOTORAS;SEDAN;2007;4x2;B;155515;1700000
74;AUTOMOTORAS;SEDAN;2004;4x2;B;198314;2200000
75;AUTOMOTORAS;HATCHBACK;2003;4x2;B;129472;2600000
1;PARTICULARES;SEDAN;2015;4x2;B;53086;13500000
2;PARTICULARES;STATION WAGON;2016;4x2;B;47287;11800000
3;PARTICULARES;HATCHBACK;2017;4x2;B;36790;8700000
4;PARTICULARES;STATION WAGON;2017;4x2;D;112338;11100000
5;LEASING;STATION WAGON;2016;4x2;B;44108;12100000
6;PARTICULARES;STATION WAGON;2018;4x2;B;28992;10100000
7;LEASING;STATION WAGON;2016;4x2;B;91216;8400000
8;LEASING;STATION WAGON;2016;4x2;B;147607;7400000
9;PARTICULARES;STATION WAGON;2017;4x2;B;48168;7800000
10;PARTICULARES;SEDAN;2018;4x2;B;45907;8600000
11;PARTICULARES;HATCHBACK;2017;4x2;B;31023;8600000
12;PARTICULARES;STATION WAGON;2016;4x4;B;62139;7300000
13;AUTOMOTORAS;HATCHBACK;2016;4x2;B;75407;6600000
14;BFE;HATCHBACK;2018;4x2;B;24786;7100000
15;PARTICULARES;STATION WAGON;2014;4x4;B;88103;7600000
16;AUTOMOTORAS;HATCHBACK;2015;4x2;B;43902;6500000
17;PARTICULARES;HATCHBACK;2017;4x2;D;54035;6600000
18;BFE;HATCHBACK;2017;4x2;D;73903;7000000
19;LEASING;FURGON;2016;4x2;D;85079;6300000
20;PARTICULARES;SEDAN;2014;4x2;D;174800;6200000
21;PARTICULARES;MOTOS;2017;2x2;B;14144;4600000
22;BFE;MOTOS;2017;2x2;B;64003;5700000
23;BFE;MOTOS;2017;2x2;B;59863;8200000
24;BFE;MOTOS;2016;2x2;B;72460;7500000
25;BFE;MOTOS;2016;2x2;B;69027;7500000
26;BFE;CAMIONETA;2017;4x4;B;66109;13800000
27;AUTOMOTORAS;CAMIONETA;2020;4x2;D;54;8000000
28;LEASING;CAMIONETA;2017;4x4;D;89618;7600000
29;BFE;CAMIONETA;2016;4x4;D;200308;7900000
30;LEASING;CAMIONETA;2016;4x4;D;78771;7300000
31;LEASING;CAMIONETA;2016;4x4;D;106339;7300000
32;LEASING;CAMIONETA;2016;4x4;D;133054;7200000
33;BFE;MINIBUS;2019;4x2;D;2198;19200000
34;AUTOMOTORAS;FURGON;2019;4x2;D;43;7400000
35;LEASING;FURGON;2018;4x2;D;20405;6600000
36;LEASING;FURGON;2018;4x2;D;26165;6000000
37;LEASING;FURGON;2018;4x2;D;39624;6600000
38;LEASING;FURGON;2017;4x2;D;68864;6700000
39;LEASING;FURGON;2017;4x2;D;69411;6700000
40;LEASING;FURGON;2017;4x2;D;68093;5200000
41;LEASING;FURGON;2017;4x2;D;84744;5300000
42;LEASING;FURGON;2017;4x2;D;106210;5300000
43;AUTOMOTORAS;CAMIONETA;2017;4x2;B;44;4800000
44;BFE;FURGON;2016;4x2;D;158307;8000000
45;LEASING;FURGON;2016;4x2;D;130968;3800000
46;LEASING;FURGON;2016;4x2;D;135534;3400000
47;LEASING;FURGON;2016;4x2;D;199602;3100000
48;LEASING;CAMIONETA;2017;4x2;D;64878;6700000
49;AUTOMOTORAS;STATION WAGON;2017;4x2;B;763;4700000
50;LIQUIDACIONES;HATCHBACK;2019;4x2;B;9577;7300000
51;PARTICULARES;SEDAN;2019;4x2;B;27970;4300000
52;BFE;SEDAN;2019;4x2;B;53541;3400000
53;BFE;SEDAN;2018;4x2;B;73332;3500000
54;PARTICULARES;HATCHBACK;2018;4x2;B;2304;4200000
55;PARTICULARES;HATCHBACK;2018;4x2;B;83208;4400000
56;LIQUIDACIONES;HATCHBACK;2018;4x2;B;29479;4400000
57;LIQUIDACIONES;STATION WAGON;2017;4x2;B;24662;4200000
58;PARTICULARES;HATCHBACK;2017;4x2;B;72154;5400000
59;PARTICULARES;HATCHBACK;2017;4x2;B;19666;4600000
60;PARTICULARES;HATCHBACK;2017;4x2;B;55827;3900000
61;LEASING;FURGON;2016;4x2;D;84392;4500000
62;LEASING;SEDAN;2016;4x2;B;90660;4400000
63;BFE;SEDAN;2017;4x2;B;57791;3400000
64;PARTICULARES;HATCHBACK;2016;4x2;B;77148;4000000
65;PARTICULARES;HATCHBACK;2016;4x2;B;48708;3700000
66;BFE;HATCHBACK;2016;4x2;B;69372;3400000
67;BFE;SEDAN;2016;4x2;B;133313;3400000
68;LEASING;HATCHBACK;2016;4x2;B;53220;3500000
69;LEASING;HATCHBACK;2016;4x2;B;83442;3400000
70;LEASING;HATCHBACK;2016;4x2;B;87424;3300000
71;LEASING;HATCHBACK;2016;4x2;B;103502;3200000
72;LEASING;HATCHBACK;2016;4x2;B;114332;3200000
73;AUTOMOTORAS;STATION WAGON;2014;4x2;B;140976;6700000
74;PARTICULARES;HATCHBACK;2015;4x2;B;57138;4400000
75;PARTICULARES;HATCHBACK;2016;4x2;B;76693;3400000
76;PARTICULARES;STATION WAGON;2014;4x2;B;83449;4900000
77;PARTICULARES;HATCHBACK;2014;4x2;B;95178;4100000
78;BFE;SEDAN;2014;4x2;B;70796;2700000
79;PARTICULARES;HATCHBACK;2013;4x2;B;111330;3300000
80;LIQUIDACIONES;STATION WAGON;2012;4x2;B;119850;4700000
81;BFE;HATCHBACK;2012;4x2;B;98024;3400000
82;BFE;HATCHBACK;2012;4x2;B;253707;2500000
83;LIQUIDACIONES;HATCHBACK;2012;4x2;B;122588;1700000
84;BFE;SEDAN;2011;4x2;B;81105;3000000
85;LIQUIDACIONES;STATION WAGON;2006;4x2;B;170206;550000
1;PARTICULARES;STATION WAGON;2019;4x2;D;26665;19100000
2;PARTICULARES;STATION WAGON;2017;4x2;B;52020;9800000
3;PARTICULARES;STATION WAGON;2018;4x4;D;40176;11300000
4;PARTICULARES;SEDAN;2017;4x2;B;54167;8000000
5;PARTICULARES;STATION WAGON;2017;4x4;B;62113;7200000
6;PARTICULARES;STATION WAGON;2016;4x2;B;86928;9200000
7;PARTICULARES;STATION WAGON;2016;4x4;B;123272;5400000
8;AUTOMOTORAS;HATCHBACK;2017;4x2;B;34;5600000
9;PARTICULARES;STATION WAGON;2019;4x2;B;37216;5700000
10;PARTICULARES;HATCHBACK;2017;4x2;B;60648;6100000
11;PARTICULARES;HATCHBACK;2019;4x2;B;28584;4100000
12;AUTOMOTORAS;SEDAN;2018;4x2;B;3407;5300000
13;BFE;STATION WAGON;2017;4x2;B;26572;6400000
14;PARTICULARES;STATION WAGON;2017;4x2;B;38812;6500000
15;AUTOMOTORAS;SEDAN;2016;4x2;B;3;7300000
16;PARTICULARES;HATCHBACK;2014;4x2;B;77445;4300000
17;BFE;CAMIONETA;2019;4x4;B;15121;28100000
18;LEASING;CAMIONETA;2017;4x2;D;41809;7800000
19;LEASING;CAMIONETA;2017;4x2;D;30635;7800000
20;LEASING;CAMIONETA;2017;4x2;D;48481;7200000
21;LEASING;CAMIONETA;2017;4x2;D;39640;7200000
22;LEASING;CAMIONETA;2017;4x2;D;36072;7200000
23;LEASING;CAMIONETA;2017;4x2;D;58956;7800000
24;LEASING;CAMIONETA;2017;4x2;D;30796;7200000
25;LEASING;CAMIONETA;2016;4x4;D;58554;7100000
26;LEASING;CAMIONETA;2016;4x4;D;73303;6100000
27;LEASING;CAMIONETA;2016;4x4;D;33882;6600000
28;LEASING;CAMIONETA;2016;4x2;D;198142;6100000
29;LEASING;CAMIONETA;2015;4x4;D;85347;7800000
30;LEASING;CAMIONETA;2015;4x4;D;102135;7500000
31;LEASING;CAMIONETA;2015;4x4;D;72693;5400000
32;LEASING;CAMIONETA;2015;4x4;D;84961;5400000
33;LEASING;CAMIONETA;2015;4x2;D;56250;5000000
34;AUTOMOTORAS;FURGON;2018;4x2;D;1024;5400000
35;AUTOMOTORAS;CAMIONETA;2018;4x2;B;29;4000000
36;AUTOMOTORAS;CAMIONETA;2017;4x2;D;26;6800000
38;LEASING;FURGON;2016;4x2;D;197439;3600000
39;LEASING;FURGON;2016;4x2;D;228722;3200000
40;LEASING;FURGON;2016;4x2;D;176706;3300000
41;LEASING;FURGON;2016;4x2;D;214205;3200000
42;LEASING;FURGON;2015;4x2;D;60793;5000000
43;AUTOMOTORAS;STATION WAGON;2018;4x2;B;3810;5600000
44;AUTOMOTORAS;STATION WAGON;2019;4x2;B;38;5400000
45;AUTOMOTORAS;STATION WAGON;2019;4x2;B;78;5700000
46;AUTOMOTORAS;SEDAN;2015;4x2;B;26;8200000
47;PARTICULARES;SEDAN;2016;4x2;B;109295;3800000
48;PARTICULARES;SEDAN;2016;4x2;B;31983;3900000
49;PARTICULARES;SEDAN;2015;4x2;B;105214;3700000
50;PARTICULARES;SEDAN;2015;4x2;B;68389;4400000
51;PARTICULARES;HATCHBACK;2015;4x2;B;60650;3900000
52;PARTICULARES;HATCHBACK;2014;4x2;B;83811;5200000
53;PARTICULARES;HATCHBACK;2014;4x2;B;109109;4200000
54;PARTICULARES;HATCHBACK;2014;4x2;B;101371;2800000
55;PARTICULARES;STATION WAGON;2013;4x4;B;114116;6500000
56;PARTICULARES;STATION WAGON;2013;4x2;B;110459;4900000
57;PARTICULARES;HATCHBACK;2013;4x2;B;84461;3100000
58;PARTICULARES;HATCHBACK;2013;4x2;B;100509;3800000
1;PARTICULARES;STATION WAGON;2019;4x4;B;19766;11000000
2;PARTICULARES;STATION WAGON;2019;4x4;B;22535;10700000
3;PARTICULARES;STATION WAGON;2017;4x2;B;48168;8400000
4;PARTICULARES;STATION WAGON;2016;4x2;B;43007;8900000
5;PARTICULARES;HATCHBACK;2017;4x2;D;50857;9200000
7;PARTICULARES;STATION WAGON;2016;4x2;B;83578;9100000
8;PARTICULARES;HATCHBACK;2017;4x2;B;48336;7800000
9;PARTICULARES;STATION WAGON;2018;4x2;B;48564;6600000
10;PARTICULARES;STATION WAGON;2016;4x2;D;79066;7000000
11;PARTICULARES;STATION WAGON;2015;4x2;B;40543;7200000
12;PARTICULARES;HATCHBACK;2016;4x2;B;83213;7400000
13;PARTICULARES;HATCHBACK;2017;4x2;B;46260;6000000
14;PARTICULARES;HATCHBACK;2017;4x2;D;80406;7600000
15;PARTICULARES;HATCHBACK;2016;4x2;B;52923;6600000
16;BFE;STATION WAGON;2016;4x2;B;35276;4800000
17;PARTICULARES;HATCHBACK;2019;4x2;B;20605;6100000
18;PARTICULARES;STATION WAGON;2016;4x2;B;71334;4800000
19;PARTICULARES;STATION WAGON;2016;4x2;B;99639;5100000
20;PARTICULARES;STATION WAGON;2016;4x4;B;81000;4900000
21;BFE;MOTOS;2016;2x2;B;61660;5300000
22;BFE;MOTOS;2016;2x2;B;67073;5300000
23;BFE;MOTOS;2016;2x2;B;63468;7300000
24;BFE;MOTOS;2016;2x2;B;78830;7300000
25;BFE;MOTOS;2016;2x2;B;69344;7300000
26;LEASING;CAMIONETA;2016;4x4;D;75611;10300000
27;LEASING;CAMIONETA;2017;4x4;D;104928;7600000
28;LEASING;CAMIONETA;2017;4x4;D;56235;9000000
29;LEASING;CAMIONETA;2017;4x2;D;33537;8400000
30;LEASING;CAMIONETA;2017;4x2;D;41643;8400000
31;LEASING;CAMIONETA;2017;4x2;D;35363;7000000
32;LEASING;CAMIONETA;2017;4x2;D;46170;7000000
33;LEASING;CAMIONETA;2017;4x2;D;47499;7000000
34;LEASING;CAMIONETA;2017;4x2;D;54407;6800000
35;LEASING;CAMIONETA;2017;4x2;D;57721;6800000
36;LEASING;CAMIONETA;2017;4x2;D;60249;6700000
37;PARTICULARES;CAMIONETA;2016;4x4;D;112531;7500000
38;LEASING;CAMIONETA;2016;4x4;D;49493;7800000
39;PARTICULARES;CAMIONETA;2016;4x4;D;72965;6900000
40;LEASING;CAMIONETA;2016;4x4;D;78345;6500000
41;LEASING;CAMIONETA;2016;4x4;D;105367;6500000
42;LEASING;CAMIONETA;2016;4x4;D;115673;6500000
43;LEASING;CAMIONETA;2016;4x2;D;88593;6300000
44;LEASING;CAMIONETA;2016;4x4;D;94553;6600000
45;LEASING;CAMIONETA;2016;4x4;D;47008;6700000
46;LEASING;CAMIONETA;2016;4x4;D;119281;6300000
47;LEASING;CAMIONETA;2018;4x2;B;24327;5100000
48;LEASING;CAMIONETA;2018;4x2;B;30657;5000000
49;LEASING;CAMIONETA;2018;4x2;B;39190;5300000
50;LEASING;CAMIONETA;2018;4x2;B;43000;5000000
51;BFE;CAMIONETA;2013;4x4;D;97614;5000000
52;BFE;CAMIONETA;2012;4x2;B;171721;2600000
54;LEASING;FURGON;2017;4x2;D;80976;8600000
55;LEASING;FURGON;2017;4x2;D;83373;7600000
56;LEASING;FURGON;2016;4x2;D;215338;3300000
57;LEASING;FURGON;2015;4x2;D;207557;6000000
58;PARTICULARES;FURGON;2019;4x2;B;32770;3100000
59;PARTICULARES;CAMIONETA;2017;4x2;B;89188;2500000
60;PARTICULARES;FURGON;2017;4x2;B;21985;3400000
61;PARTICULARES;FURGON;2014;4x2;B;174112;1200000
62;PARTICULARES;HATCHBACK;2018;4x2;B;43640;5500000
63;PARTICULARES;HATCHBACK;2018;4x2;B;30314;5400000
64;BFE;SEDAN;2018;4x2;B;116100;4000000
65;BFE;SEDAN;2018;4x2;B;34021;4000000
66;PARTICULARES;HATCHBACK;2019;4x2;B;7536;5500000
67;PARTICULARES;HATCHBACK;2017;4x2;B;55827;4100000
68;PARTICULARES;SEDAN;2017;4x2;B;45317;3800000
69;BFE;SEDAN;2017;4x2;B;50579;3800000
70;PARTICULARES;HATCHBACK;2018;4x2;B;10393;2900000
71;PARTICULARES;HATCHBACK;2016;4x2;B;68941;5500000
72;PARTICULARES;STATION WAGON;2016;4x2;B;62228;5100000
73;PARTICULARES;HATCHBACK;2016;4x2;B;65302;4100000
74;PARTICULARES;HATCHBACK;2016;4x2;B;94346;4100000
75;LIQUIDACIONES;SEDAN;2016;4x2;B;86035;2300000
76;PARTICULARES;HATCHBACK;2016;4x2;B;56072;3500000
77;PARTICULARES;HATCHBACK;2015;4x2;B;90073;5000000
78;PARTICULARES;HATCHBACK;2015;4x2;B;65498;3800000
79;PARTICULARES;HATCHBACK;2015;4x2;B;38363;3500000
80;PARTICULARES;HATCHBACK;2015;4x2;B;64984;3600000
81;PARTICULARES;STATION WAGON;2014;4x2;B;46678;4500000
82;PARTICULARES;HATCHBACK;2014;4x2;B;103926;4400000
83;PARTICULARES;HATCHBACK;2014;4x2;B;80275;3900000
84;PARTICULARES;SEDAN;2013;4x2;B;103645;4800000
85;PARTICULARES;SEDAN;2013;4x2;B;90375;3800000
86;PARTICULARES;SEDAN;2015;4x2;B;138024;2800000
87;BFE;HATCHBACK;2015;4x2;B;66590;2400000
88;PARTICULARES;HATCHBACK;2014;4x2;B;33568;3500000
89;PARTICULARES;HATCHBACK;2014;4x2;B;73155;2900000
90;BFE;STATION WAGON;2012;4x2;B;140698;4900000
91;LIQUIDACIONES;SEDAN;2000;4x2;B;198179;590000
1;PARTICULARES;SEDAN;2018;4x2;B;16978;19600000
2;AUTOMOTORAS;SEDAN;2018;4x2;B;25248;8800000
3;PARTICULARES;HATCHBACK;2018;4x2;B;15024;11800000
4;PARTICULARES;STATION WAGON;2016;4x2;B;65543;9000000
5;PARTICULARES;SEDAN;2014;4x2;B;99062;10300000
6;PARTICULARES;STATION WAGON;2018;4x2;B;42556;8900000
7;BFE;STATION WAGON;2018;4x2;B;17272;7800000
8;BFE;STATION WAGON;2017;4x2;B;47057;7600000
9;PARTICULARES;STATION WAGON;2016;4x4;B;42686;9400000
10;BFE;STATION WAGON;2013;4x2;B;69622;7400000
11;PARTICULARES;STATION WAGON;2013;4x4;B;111034;7200000
12;PARTICULARES;STATION WAGON;2016;4x4;B;62289;8200000
13;PARTICULARES;STATION WAGON;2016;4x2;B;91176;5300000
14;PARTICULARES;STATION WAGON;2014;4x4;B;95991;7000000
15;PARTICULARES;SEDAN;2019;4x2;B;12292;6700000
16;PARTICULARES;HATCHBACK;2019;4x2;B;26546;6600000
17;AUTOMOTORAS;HATCHBACK;2017;4x2;B;17;7000000
18;BFE;SEDAN;2018;4x2;B;47057;7600000
19;PARTICULARES;HATCHBACK;2014;4x2;B;128635;4700000
20;PARTICULARES;STATION WAGON;2014;4x2;B;142490;6300000
21;AUTOMOTORAS;STATION WAGON;2019;4x2;B;43;6200000
22;BFE;STATION WAGON;2018;4x2;B;32352;5500000
23;PARTICULARES;STATION WAGON;2019;4x2;B;12555;5600000
24;PARTICULARES;STATION WAGON;2013;4x2;B;94295;5400000
25;PARTICULARES;STATION WAGON;2014;4x4;B;104649;5200000
26;PARTICULARES;STATION WAGON;2014;4x4;B;141307;4400000
27;LEASING;SEDAN;2015;4x2;B;37318;5800000
33;BFE;CAMIONETA;2019;4x4;B;46820;20000000
34;LEASING;CAMIONETA;2018;4x4;D;82271;10200000
35;LEASING;CAMIONETA;2018;4x4;D;53447;11500000
36;LEASING;CAMIONETA;2017;4x4;D;86053;8500000
37;LEASING;CAMIONETA;2017;4x4;D;96530;8400000
38;LEASING;CAMIONETA;2017;4x4;D;97462;8400000
39;LEASING;CAMIONETA;2017;4x4;D;114548;8400000
40;LEASING;CAMIONETA;2017;4x4;D;83303;8200000
41;LEASING;CAMIONETA;2017;4x4;D;100348;8400000
42;LEASING;CAMIONETA;2017;4x4;D;137449;8400000
43;LEASING;CAMIONETA;2017;4x4;D;93061;8200000
44;LEASING;CAMIONETA;2017;4x4;D;97770;8200000
45;LEASING;CAMIONETA;2017;4x4;D;134148;7300000
46;LEASING;CAMIONETA;2017;4x2;D;22416;9300000
47;LEASING;CAMIONETA;2017;4x2;D;37151;9300000
48;LEASING;CAMIONETA;2016;4x4;B;118494;8800000
49;LEASING;CAMIONETA;2016;4x4;D;97139;8100000
50;LEASING;CAMIONETA;2016;4x4;D;100466;8100000
51;LEASING;CAMIONETA;2016;4x2;D;136681;5800000
52;LEASING;CAMIONETA;2016;4x4;D;57599;8200000
53;LEASING;CAMIONETA;2016;4x4;D;98473;7600000
54;LEASING;CAMIONETA;2016;4x4;D;150345;6400000
55;LEASING;CAMIONETA;2016;4x4;D;58554;8100000
56;LEASING;CAMIONETA;2016;4x4;D;73304;8100000
57;PARTICULARES;CAMIONETA;2016;4x4;D;72346;6800000
58;BFE;CAMIONETA;2016;4x2;D;130447;6600000
59;LEASING;CAMIONETA;2015;4x4;D;147584;4800000
60;LEASING;CAMIONETA;2014;4x2;D;101558;4400000
61;LEASING;CAMIONETA;2013;4x2;D;139476;5100000
62;LEASING;CAMIONETA;2015;4x2;B;92400;3600000
63;LEASING;CAMIONETA;2015;4x2;B;157636;3600000
64;PARTICULARES;CAMIONETA;2016;4x2;B;21494;3700000
65;LEASING;CAMIONETA;2012;4x4;D;113883;4800000
66;LEASING;FURGON;2017;4x2;D;71908;8900000
67;LEASING;FURGON;2017;4x2;D;83799;9400000
68;LEASING;FURGON;2017;4x2;D;82337;8500000
69;AUTOMOTORAS;CAMIONETA;2019;4x2;D;425;8200000
70;BFE;CAMION;2018;4x2;B;37725;4000000
71;LEASING;FURGON;2017;4x2;D;21789;13600000
72;LEASING;FURGON;2016;4x2;D;93977;4400000
73;LEASING;FURGON;2016;4x2;D;150379;4300000
74;LEASING;FURGON;2016;4x2;D;123585;4900000
75;LEASING;FURGON;2015;4x2;D;155516;3800000
76;LEASING;CAMIONETA;2017;4x2;D;36407;9500000
77;LEASING;CAMIONETA;2016;4x2;D;78261;8500000
78;LEASING;FURGON;2012;4x2;D;36654;2700000
79;LEASING;FURGON;2012;4x2;D;23532;3000000
80;LEASING;FURGON;2012;4x2;D;72177;2700000
81;LEASING;FURGON;2016;4x2;B;41721;3000000
82;BFE;CAMIONETA;2016;4x2;B;63606;1600000
83;BFE;SEDAN;2019;4x2;B;39286;4700000
84;BFE;SEDAN;2019;4x2;B;37609;4700000
86;BFE;SEDAN;2018;4x2;B;25340;2800000
87;PARTICULARES;SEDAN;2018;4x2;B;21882;3900000
88;BFE;SEDAN;2018;4x2;B;82901;3600000
89;BFE;SEDAN;2018;4x2;B;28597;4400000
90;BFE;SEDAN;2018;4x2;B;23003;3900000
92;BFE;SEDAN;2018;4x2;B;56672;3100000
93;BFE;HATCHBACK;2018;4x2;B;29145;3400000
95;PARTICULARES;SEDAN;2017;4x2;B;37729;5000000
96;PARTICULARES;SEDAN;2017;4x2;B;53990;4000000
97;BFE;HATCHBACK;2017;4x2;B;22028;3400000
98;BFE;HATCHBACK;2017;4x2;B;38238;3000000
99;PARTICULARES;HATCHBACK;2016;4x2;B;77148;3800000
100;BFE;STATION WAGON;2016;4x2;B;30862;4000000
101;PARTICULARES;HATCHBACK;2016;4x2;B;95615;3900000
102;BFE;HATCHBACK;2016;4x2;B;38063;3500000
103;PARTICULARES;HATCHBACK;2015;4x2;B;144238;3000000
104;PARTICULARES;HATCHBACK;2015;4x2;B;69414;3200000
105;PARTICULARES;HATCHBACK;2015;4x2;B;51741;4800000
106;BFE;SEDAN;2013;4x2;B;119348;3600000
107;PARTICULARES;HATCHBACK;2014;4x2;B;108997;4800000
108;PARTICULARES;HATCHBACK;2014;4x2;B;76156;3600000
109;PARTICULARES;HATCHBACK;2014;4x2;B;64802;3800000
110;BFE;SEDAN;2013;4x2;B;86766;3300000
111;PARTICULARES;STATION WAGON;2013;4x2;D;137607;3600000
112;PARTICULARES;HATCHBACK;2013;4x2;B;80039;3300000
113;PARTICULARES;HATCHBACK;2013;4x2;B;86635;3300000
114;BFE;HATCHBACK;2014;4x2;B;50692;1400000
115;BFE;STATION WAGON;2012;4x2;D;159222;3400000
116;BFE;SEDAN;2011;4x2;B;231013;2500000
117;BFE;SEDAN;2012;4x2;B;143425;2600000
1;PARTICULARES;STATION WAGON;2018;4x2;B;24246;12300000
2;AUTOMOTORAS;STATION WAGON;2017;4x2;B;97;9100000
3;PARTICULARES;STATION WAGON;2014;4x4;B;68105;11100000
4;PARTICULARES;STATION WAGON;2016;4x2;D;59672;8000000
5;BFE;HATCHBACK;2016;4x2;B;64197;7500000
6;PARTICULARES;SEDAN;2017;4x2;B;78959;6400000
7;AUTOMOTORAS;STATION WAGON;2018;4x2;B;62;6400000
8;BFE;STATION WAGON;2018;4x2;B;61316;6800000
9;PARTICULARES;HATCHBACK;2016;4x2;B;73791;5400000
10;LEASING;STATION WAGON;2014;4x2;D;141243;5900000
11;BFE;CAMIONETA;2019;4x4;B;43145;18300000
12;LEASING;CAMIONETA;2017;4x4;D;97302;8000000
13;LEASING;CAMIONETA;2017;4x4;D;70819;8700000
14;LEASING;CAMIONETA;2017;4x4;D;84996;8700000
15;LEASING;CAMIONETA;2017;4x4;D;110866;8100000
16;LEASING;CAMIONETA;2017;4x4;D;96321;8000000
